#Timestamp, Heart Rate, Heart Rate Variability, Heart Rate Confidence, Current Scene, (xPos, yPos, zPos), (wRot, xRot, yRot, zRot)
4/28/2015,12:39:34,92,45,100,1, (989.3533, 40.20412, 1014.446), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:35,92,45,100,1, (992.7574, 40.29198, 1012.413), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:36,91,45,100,1, (995.7156, 40.29303, 1009.177), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:37,89,45,100,1, (999.3127, 40.33961, 1006.108), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:38,84,46,100,1, (1003.26, 40.43013, 1003.023), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:39,79,46,100,1, (1006.735, 40.4904, 1000.021), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:40,77,46,100,1, (1009.046, 40.51543, 997.5331), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:41,82,46,100,1, (1010.958, 40.4822, 994.2773), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:42,85,46,100,1, (1014.577, 40.59439, 991.7088), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:43,87,45,100,1, (1016.892, 40.61449, 988.6332), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:44,82,45,100,1, (1017.314, 40.62291, 988.1877), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:45,78,45,100,1, (1018.404, 40.71201, 989.013), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:46,77,45,100,1, (1019.978, 40.8484, 990.5397), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:47,80,45,100,1, (1021.864, 40.91932, 990.0249), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:48,81,45,100,1, (1021.955, 40.96846, 991.0912), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:49,84,45,100,1, (1024.511, 41.10547, 991.5628), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:50,86,45,100,1, (1028.315, 41.28022, 992.3602), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:51,80,45,100,1, (1031.523, 41.43191, 994.9788), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:52,77,46,100,1, (1032.376, 41.48559, 997.0058), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:53,77,46,100,1, (1032.8, 41.55702, 1000.597), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:54,77,47,100,1, (1032.983, 41.57595, 1001.698), (-0.9914162, 0, 0.1307438, 0)

4/28/2015,12:39:55,80,47,100,1, (1032.397, 41.52576, 999.1812), (-0.9914162, 0, 0.1307438, 0)

4/28/2015,12:39:56,78,47,100,1, (1032.397, 41.52575, 999.181), (-0.9914162, 0, 0.1307438, 0)

4/28/2015,12:39:57,78,47,100,1, (1032.397, 41.52575, 999.181), (-0.989621, 0, 0.1437017, 0)

4/28/2015,12:39:58,77,48,100,1, (1032.56, 41.54607, 1000.138), (-0.989621, 0, 0.1437017, 0)

4/28/2015,12:39:59,78,48,100,1, (1031.186, 41.58754, 1003.7), (-0.989621, 0, 0.1437017, 0)

4/28/2015,12:40:0,79,48,100,1, (1031.647, 41.65289, 1007.974), (-0.989621, 0, 0.1437017, 0)

4/28/2015,12:40:1,80,48,100,1, (1031.206, 41.71913, 1012.922), (-0.989621, 0, 0.1437017, 0)

4/28/2015,12:40:2,82,48,100,1, (1030.449, 41.7749, 1017.88), (-0.989621, 0, 0.1437017, 0)

4/28/2015,12:40:3,86,48,100,1, (1029.579, 41.84808, 1022.808), (-0.989621, 0, 0.1437017, 0)

